id,treat,age,educ,race,married,nodegree,re74,re75,re78,subclass,weight,is_treated
NSW96,1,25,12,white,0,0,0.0,0.0,5587.503,NSW96,1.0,True
PSID340,0,23,12,white,0,0,1504.717,0.0,0.0,NSW96,0.3333333333333333,False
PSID371,0,26,14,white,0,0,0.0,0.0,6717.745,NSW96,0.3333333333333333,False
PSID407,0,23,12,white,0,0,0.0,0.0,3902.676,NSW96,0.3333333333333333,False
NSW89,1,21,12,white,0,0,0.0,0.0,8048.603,NSW89,1.0,True
PSID383,0,19,12,white,0,0,0.0,0.0,0.0,NSW89,0.3333333333333333,False
PSID211,0,20,12,white,0,0,0.0,1147.597,15554.55,NSW89,0.3333333333333333,False
PSID245,0,21,13,white,0,0,513.3279,578.2742,0.0,NSW89,0.3333333333333333,False
PSID225,0,18,8,hispan,0,1,0.0,902.3226,1306.31,NSW87,0.3333333333333333,False
PSID265,0,19,8,hispan,0,1,368.3422,300.7742,18510.0,NSW87,0.3333333333333333,False
NSW87,1,23,8,hispan,0,1,0.0,0.0,3881.284,NSW87,1.0,True
PSID358,0,16,7,hispan,0,1,289.9715,0.0,7515.717,NSW87,0.3333333333333333,False
PSID289,0,19,10,white,0,1,1933.796,112.7903,675.321,NSW76,0.3333333333333333,False
PSID342,0,20,10,white,0,1,1412.631,0.0,6290.682,NSW76,0.3333333333333333,False
NSW76,1,25,11,white,0,1,0.0,0.0,18783.35,NSW76,1.0,True
PSID258,0,18,10,white,0,1,0.0,386.7097,0.0,NSW76,0.3333333333333333,False
NSW69,1,45,5,black,1,1,0.0,0.0,8546.715,NSW69,1.0,True
PSID311,0,55,7,white,1,1,8832.375,0.0,0.0,NSW69,0.3333333333333333,False
PSID360,0,55,6,white,1,1,111.6782,0.0,0.0,NSW69,0.3333333333333333,False
PSID354,0,50,5,black,1,1,411.446,0.0,9166.338,NSW69,0.3333333333333333,False
PSID247,0,18,7,white,0,1,491.776,558.5806,642.8111,NSW68,0.3333333333333333,False
PSID252,0,16,7,white,0,1,658.3136,479.8065,6210.885,NSW68,0.3333333333333333,False
PSID414,0,17,6,white,0,1,0.0,0.0,0.0,NSW68,0.3333333333333333,False
NSW68,1,23,7,white,0,1,0.0,0.0,0.0,NSW68,1.0,True
NSW60,1,22,11,white,0,1,0.0,0.0,1048.432,NSW60,1.0,True
PSID353,0,19,11,white,0,1,540.7576,0.0,3406.16,NSW60,0.3333333333333333,False
PSID357,0,18,11,white,0,1,321.3198,0.0,7722.599,NSW60,0.3333333333333333,False
PSID425,0,18,11,white,0,1,0.0,0.0,10150.5,NSW60,0.3333333333333333,False
PSID380,0,34,12,black,1,0,0.0,0.0,18716.88,NSW59,0.3333333333333333,False
PSID203,0,36,18,white,1,0,3273.935,1269.339,18227.76,NSW59,0.3333333333333333,False
PSID288,0,40,16,white,1,0,0.0,114.5806,0.0,NSW59,0.3333333333333333,False
NSW59,1,42,14,black,1,0,0.0,0.0,13167.52,NSW59,1.0,True
PSID162,0,50,3,white,1,1,3136.786,2203.887,13976.34,NSW58,0.3333333333333333,False
PSID415,0,43,6,white,1,1,0.0,0.0,0.0,NSW58,0.3333333333333333,False
PSID420,0,39,2,black,1,1,0.0,0.0,964.9555,NSW58,0.3333333333333333,False
NSW58,1,41,4,black,1,1,0.0,0.0,7284.986,NSW58,1.0,True
PSID202,0,20,9,hispan,1,1,0.0,1283.661,0.0,NSW44,0.3333333333333333,False
NSW44,1,18,8,hispan,1,1,0.0,0.0,2787.96,NSW44,1.0,True
PSID391,0,16,9,hispan,1,1,0.0,0.0,6821.186,NSW44,0.3333333333333333,False
PSID255,0,23,11,hispan,1,1,8946.012,469.0645,4776.012,NSW44,0.3333333333333333,False
PSID422,0,16,9,white,0,1,0.0,0.0,5551.819,NSW42,0.3333333333333333,False
PSID397,0,16,9,white,0,1,0.0,0.0,6494.608,NSW42,0.3333333333333333,False
NSW42,1,19,9,white,0,1,0.0,0.0,13188.83,NSW42,1.0,True
PSID377,0,16,9,white,0,1,0.0,0.0,4974.028,NSW42,0.3333333333333333,False
PSID346,0,55,3,white,0,1,1208.868,0.0,0.0,NSW32,0.3333333333333333,False
PSID404,0,55,7,white,0,1,0.0,0.0,0.0,NSW32,0.3333333333333333,False
NSW32,1,48,4,black,0,1,0.0,0.0,6551.592,NSW32,1.0,True
PSID419,0,51,4,black,0,1,0.0,0.0,0.0,NSW32,0.3333333333333333,False
PSID188,0,17,10,hispan,0,1,0.0,1453.742,6918.716,NSW28,0.3333333333333333,False
NSW28,1,27,10,hispan,0,1,0.0,0.0,11142.87,NSW28,1.0,True
PSID239,0,18,11,hispan,0,1,0.0,630.1935,0.0,NSW28,0.3333333333333333,False
PSID339,0,26,9,hispan,0,1,1563.495,0.0,2862.356,NSW28,0.3333333333333333,False
PSID224,0,39,11,white,0,1,0.0,930.9677,0.0,NSW23,0.3333333333333333,False
PSID272,0,46,7,white,0,1,1081.515,245.2742,0.0,NSW23,0.3333333333333333,False
PSID200,0,31,6,white,0,1,2666.562,1321.258,0.0,NSW23,0.3333333333333333,False
NSW23,1,38,9,white,0,1,0.0,0.0,6408.95,NSW23,1.0,True
PSID240,0,16,10,hispan,0,1,0.0,630.1935,3892.332,NSW2,0.3333333333333333,False
PSID341,0,20,9,hispan,0,1,1500.798,0.0,12618.31,NSW2,0.3333333333333333,False
NSW2,1,22,9,hispan,0,1,0.0,0.0,3595.894,NSW2,1.0,True
PSID264,0,17,8,hispan,0,1,391.8534,300.7742,18891.26,NSW2,0.3333333333333333,False
PSID1,0,30,12,white,1,0,20166.73,18347.23,25564.67,NSW185,0.3333333333333333,False
PSID2,0,26,12,white,1,0,25862.32,17806.55,25564.67,NSW185,0.3333333333333333,False
PSID14,0,29,12,white,1,0,14768.95,11146.55,6420.722,NSW185,0.3333333333333333,False
NSW185,1,33,11,black,1,1,14660.71,25142.24,4181.942,NSW185,1.0,True
PSID3,0,25,16,white,1,0,25862.32,15316.21,25564.67,NSW182,0.3333333333333333,False
PSID23,0,36,12,white,1,0,25535.12,8695.597,21905.82,NSW182,0.3333333333333333,False
NSW182,1,25,14,black,1,0,35040.07,11536.57,36646.95,NSW182,1.0,True
PSID58,0,31,12,white,1,0,23652.27,6228.532,22403.81,NSW182,0.3333333333333333,False
NSW181,1,33,12,black,1,0,20279.95,10941.35,15952.6,NSW181,1.0,True
PSID7,0,32,12,white,1,0,19067.58,12625.35,14146.28,NSW181,0.3333333333333333,False
PSID12,0,31,14,white,1,0,17831.29,11563.69,22094.97,NSW181,0.3333333333333333,False
PSID59,0,36,12,black,1,0,11040.47,6221.371,7215.739,NSW181,0.3333333333333333,False
NSW180,1,29,10,hispan,0,1,0.0,8853.674,5112.014,NSW180,1.0,True
PSID40,0,40,3,hispan,1,1,7576.485,7426.258,12104.06,NSW180,0.3333333333333333,False
PSID66,0,26,8,hispan,0,1,3168.134,5872.258,11136.15,NSW180,0.3333333333333333,False
PSID207,0,40,12,hispan,0,0,11867.28,1195.935,3873.121,NSW180,0.3333333333333333,False
NSW179,1,22,12,white,0,0,6759.994,8455.504,12590.71,NSW179,1.0,True
PSID103,0,21,12,white,0,0,9665.063,4110.581,1687.564,NSW179,0.3333333333333333,False
PSID72,0,28,12,white,0,0,8256.35,5279.661,21602.88,NSW179,0.3333333333333333,False
PSID88,0,19,12,white,0,0,8530.648,4620.823,0.0,NSW179,0.3333333333333333,False
NSW177,1,22,12,hispan,1,0,492.2305,7055.702,10092.83,NSW177,1.0,True
PSID82,0,25,12,hispan,1,0,8746.167,4762.258,379.7757,NSW177,0.3333333333333333,False
PSID95,0,25,12,hispan,1,0,2266.872,4361.226,3020.473,NSW177,0.3333333333333333,False
PSID160,0,25,14,hispan,1,0,1622.273,2239.694,1892.968,NSW177,0.3333333333333333,False
NSW175,1,26,10,black,0,1,25929.68,6788.958,672.8773,NSW175,1.0,True
PSID300,0,22,8,black,1,1,16961.37,0.0,959.0445,NSW175,0.3333333333333333,False
PSID53,0,41,15,white,1,0,25862.32,6563.323,24647.0,NSW175,0.3333333333333333,False
PSID78,0,38,8,hispan,1,1,22606.02,4978.887,8720.065,NSW175,0.3333333333333333,False
NSW173,1,20,9,hispan,0,1,12260.78,5875.049,1358.643,NSW173,1.0,True
PSID63,0,31,2,hispan,1,1,3262.179,5965.355,9732.307,NSW173,0.3333333333333333,False
PSID17,0,25,9,hispan,0,1,5460.477,10589.76,7539.361,NSW173,0.3333333333333333,False
PSID161,0,40,12,hispan,0,0,13616.9,2228.952,876.2919,NSW173,0.3333333333333333,False
PSID46,0,20,12,black,1,0,9555.344,7055.661,0.0,NSW172,0.3333333333333333,False
NSW172,1,26,12,black,1,0,8408.762,5794.831,1424.944,NSW172,1.0,True
PSID15,0,22,14,black,1,0,748.4399,11105.37,18208.55,NSW172,0.3333333333333333,False
PSID41,0,22,12,black,1,0,9729.719,7372.548,2231.367,NSW172,0.3333333333333333,False
PSID114,0,28,8,hispan,1,1,8305.332,3718.5,0.0,NSW167,0.3333333333333333,False
NSW167,1,19,11,hispan,1,1,5424.485,5463.803,6788.463,NSW167,1.0,True
PSID299,0,34,11,hispan,1,1,22198.49,0.0,0.0,NSW167,0.3333333333333333,False
PSID305,0,27,9,hispan,1,1,12829.28,0.0,0.0,NSW167,0.3333333333333333,False
PSID213,0,16,8,white,0,1,0.0,1113.581,542.3257,NSW166,0.3333333333333333,False
PSID89,0,16,9,white,0,1,2539.21,4579.645,0.0,NSW166,0.3333333333333333,False
PSID142,0,20,7,white,0,1,1902.448,2792.903,6098.578,NSW166,0.3333333333333333,False
NSW166,1,19,10,white,0,1,0.0,5324.109,13829.62,NSW166,1.0,True
NSW163,1,24,10,black,1,1,11703.2,4078.152,0.0,NSW163,1.0,True
PSID21,0,27,10,hispan,1,1,15711.36,9098.419,17023.41,NSW163,0.3333333333333333,False
PSID27,0,36,9,black,1,1,13256.4,8457.484,0.0,NSW163,0.3333333333333333,False
PSID45,0,33,9,hispan,1,1,11959.36,7087.887,25564.67,NSW163,0.3333333333333333,False
NSW155,1,42,9,black,1,1,0.0,3058.531,1294.409,NSW155,1.0,True
PSID138,0,39,10,white,1,1,0.0,2886.0,18761.22,NSW155,0.3333333333333333,False
PSID197,0,40,10,white,1,1,1543.902,1342.742,0.0,NSW155,0.3333333333333333,False
PSID428,0,32,5,black,1,1,0.0,0.0,187.6713,NSW155,0.3333333333333333,False
PSID112,0,28,13,white,0,0,5260.631,3790.113,9253.524,NSW145,0.3333333333333333,False
NSW145,1,31,12,white,0,0,0.0,2611.218,2484.549,NSW145,1.0,True
PSID151,0,19,12,white,0,0,336.9939,2518.984,7118.209,NSW145,0.3333333333333333,False
PSID153,0,21,12,white,0,0,2903.633,2456.323,4787.834,NSW145,0.3333333333333333,False
PSID237,0,19,9,white,0,1,773.9104,676.7419,5647.871,NSW140,0.3333333333333333,False
PSID180,0,21,10,white,0,1,1767.259,1555.79,7675.312,NSW140,0.3333333333333333,False
PSID323,0,29,10,white,0,1,3751.996,0.0,251.2135,NSW140,0.3333333333333333,False
NSW140,1,26,11,white,0,1,0.0,2226.266,13385.86,NSW140,1.0,True
PSID306,0,35,13,white,0,0,9537.711,0.0,11269.14,NSW139,0.3333333333333333,False
NSW139,1,29,12,black,0,0,10881.94,1817.284,0.0,NSW139,1.0,True
PSID159,0,28,12,black,0,0,6285.328,2255.806,7310.313,NSW139,0.3333333333333333,False
PSID154,0,24,12,white,0,0,9784.578,2413.355,0.0,NSW139,0.3333333333333333,False
NSW137,1,23,8,white,1,1,0.0,1713.15,4232.309,NSW137,1.0,True
PSID235,0,24,8,white,1,1,213.5601,760.8871,2340.719,NSW137,0.3333333333333333,False
PSID212,0,19,8,white,1,1,39.18534,1136.855,5327.204,NSW137,0.3333333333333333,False
PSID175,0,20,8,white,1,1,2360.916,1741.984,0.0,NSW137,0.3333333333333333,False
PSID132,0,23,10,white,1,1,15811.28,3145.597,6398.556,NSW134,0.3333333333333333,False
PSID93,0,22,10,white,0,1,17268.98,4400.613,2453.026,NSW134,0.3333333333333333,False
PSID94,0,47,10,black,1,1,13311.26,4397.032,19330.14,NSW134,0.3333333333333333,False
NSW134,1,20,11,black,0,1,16318.62,1484.994,6943.342,NSW134,1.0,True
PSID31,0,22,13,hispan,0,0,6404.843,7882.79,9453.017,NSW129,0.3333333333333333,False
NSW129,1,23,12,hispan,0,0,9385.74,1117.439,559.4432,NSW129,1.0,True
PSID73,0,27,12,hispan,1,0,17604.01,5222.371,25564.67,NSW129,0.3333333333333333,False
PSID76,0,26,12,hispan,0,0,7968.338,5109.581,4181.966,NSW129,0.3333333333333333,False
PSID182,0,18,11,white,0,1,1273.523,1532.516,12489.75,NSW125,0.3333333333333333,False
PSID290,0,18,11,white,0,1,1481.206,57.29032,1421.573,NSW125,0.3333333333333333,False
PSID325,0,18,10,white,0,1,3360.143,0.0,0.0,NSW125,0.3333333333333333,False
NSW125,1,18,11,white,0,1,3678.231,919.5579,4321.705,NSW125,1.0,True
PSID309,0,22,12,white,1,0,9022.424,0.0,3342.618,NSW124,0.3333333333333333,False
NSW124,1,27,13,white,1,0,9381.566,853.7225,0.0,NSW124,1.0,True
PSID181,0,24,12,white,1,0,7643.1,1546.839,3262.82,NSW124,0.3333333333333333,False
PSID259,0,24,12,white,1,0,9051.813,327.629,8547.171,NSW124,0.3333333333333333,False
PSID316,0,19,12,white,0,0,5797.47,0.0,2160.436,NSW116,0.3333333333333333,False
PSID336,0,20,13,white,0,0,1657.54,0.0,913.235,NSW116,0.3333333333333333,False
PSID229,0,19,12,white,0,0,2425.572,861.1452,2587.499,NSW116,0.3333333333333333,False
NSW116,1,21,12,white,0,0,3670.872,334.0494,12558.02,NSW116,1.0,True
NSW112,1,17,9,hispan,0,1,445.1704,74.34345,6210.67,NSW112,1.0,True
PSID334,0,19,9,hispan,0,1,1822.118,0.0,3372.172,NSW112,0.3333333333333333,False
PSID366,0,16,9,hispan,0,1,0.0,0.0,0.0,NSW112,0.3333333333333333,False
PSID417,0,16,8,hispan,0,1,0.0,0.0,12242.96,NSW112,0.3333333333333333,False
NSW110,1,26,10,black,1,1,2027.999,0.0,0.0,NSW110,1.0,True
PSID319,0,20,9,white,1,1,5229.283,0.0,15892.95,NSW110,0.3333333333333333,False
PSID317,0,24,10,white,1,1,5523.173,0.0,5040.525,NSW110,0.3333333333333333,False
PSID308,0,22,11,black,1,1,9049.853,0.0,9088.018,NSW110,0.3333333333333333,False
PSID418,0,27,12,white,1,0,0.0,0.0,1533.88,NSW10,0.3333333333333333,False
PSID344,0,39,12,white,1,0,1289.198,0.0,1202.869,NSW10,0.3333333333333333,False
PSID393,0,38,12,white,1,0,0.0,0.0,18756.78,NSW10,0.3333333333333333,False
NSW10,1,33,12,white,1,0,0.0,0.0,12418.07,NSW10,1.0,True
NSW3,1,30,12,black,0,0,0.0,0.0,24909.45,,0.0,True
NSW6,1,22,9,black,0,1,0.0,0.0,4056.494,,0.0,True
NSW9,1,22,16,black,0,0,0.0,0.0,2164.022,,0.0,True
NSW14,1,27,10,black,1,1,0.0,0.0,18739.93,,0.0,True
NSW26,1,29,11,black,1,1,0.0,0.0,9642.999,,0.0,True
NSW30,1,24,11,black,0,1,0.0,0.0,995.7002,,0.0,True
NSW31,1,17,10,black,0,1,0.0,0.0,0.0,,0.0,True
NSW37,1,25,5,black,0,1,0.0,0.0,6181.88,,0.0,True
NSW38,1,23,12,black,1,0,0.0,0.0,5911.551,,0.0,True
NSW46,1,25,11,black,1,1,0.0,0.0,0.0,,0.0,True
NSW50,1,23,12,black,0,0,0.0,0.0,4843.176,,0.0,True
NSW53,1,18,11,black,0,1,0.0,0.0,0.0,,0.0,True
NSW61,1,17,8,black,0,1,0.0,0.0,0.0,,0.0,True
NSW63,1,35,10,black,0,1,0.0,0.0,4666.236,,0.0,True
NSW67,1,27,11,black,0,1,0.0,0.0,0.0,,0.0,True
NSW70,1,29,13,black,0,0,0.0,0.0,7479.656,,0.0,True
NSW73,1,18,6,black,0,1,0.0,0.0,0.0,,0.0,True
NSW81,1,25,12,black,0,0,0.0,0.0,0.0,,0.0,True
NSW84,1,27,13,black,0,0,0.0,0.0,0.0,,0.0,True
NSW95,1,44,11,black,0,1,0.0,0.0,0.0,,0.0,True
NSW97,1,18,9,black,0,1,0.0,0.0,4482.845,,0.0,True
NSW106,1,43,9,black,0,1,0.0,0.0,0.0,,0.0,True
NSW107,1,27,13,black,0,0,0.0,0.0,34099.28,,0.0,True
NSW113,1,20,12,black,0,0,989.2678,165.2077,0.0,,0.0,True
NSW114,1,18,11,black,0,1,858.2543,214.5636,929.8839,,0.0,True
NSW123,1,19,9,black,0,1,0.0,798.9079,17685.18,,0.0,True
NSW133,1,26,11,black,1,1,0.0,1392.853,1460.36,,0.0,True
NSW158,1,21,12,black,0,0,6473.683,3332.409,9371.037,,0.0,True
NSW159,1,27,10,black,0,1,1001.146,3550.075,0.0,,0.0,True
NSW161,1,22,9,black,0,1,2192.877,3836.986,3462.564,,0.0,True
NSW164,1,29,10,black,0,1,0.0,4398.95,0.0,,0.0,True
NSW178,1,33,11,black,0,1,0.0,7867.916,6281.433,,0.0,True
NSW183,1,35,9,black,1,1,13602.43,13830.64,12803.97,,0.0,True
NSW184,1,35,8,black,1,1,13732.07,17976.15,3786.628,,0.0,True
PSID16,0,42,0,hispan,1,1,2797.833,10929.92,9922.934,,0.0,False
PSID29,0,21,9,white,1,1,11156.07,8441.371,1213.214,,0.0,False
PSID33,0,27,12,white,1,0,12270.89,7709.129,7806.829,,0.0,False
PSID34,0,45,8,white,1,1,22415.97,7635.726,15931.37,,0.0,False
PSID35,0,26,12,white,1,0,2345.242,7565.903,2838.713,,0.0,False
PSID38,0,25,12,white,1,0,11381.38,7467.435,4162.756,,0.0,False
PSID39,0,49,8,white,1,1,6459.703,7431.629,7503.896,,0.0,False
PSID43,0,25,12,white,1,0,11516.57,7263.339,19588.74,,0.0,False
PSID44,0,21,12,white,1,0,13601.23,7202.468,10746.03,,0.0,False
PSID57,0,21,11,white,1,1,10679.96,6276.871,10923.35,,0.0,False
PSID60,0,25,7,white,1,1,5597.625,6099.629,122.6513,,0.0,False
PSID85,0,40,12,white,1,0,18389.68,4688.855,21857.05,,0.0,False
PSID90,0,29,10,white,1,1,713.1731,4542.048,7781.708,,0.0,False
PSID92,0,22,11,white,1,1,8761.841,4463.274,10642.59,,0.0,False
PSID104,0,47,11,white,1,1,23924.61,4096.258,17358.85,,0.0,False
PSID107,0,19,12,white,1,0,5817.063,3919.016,1066.919,,0.0,False
PSID108,0,44,13,white,1,0,8032.994,3881.419,3104.704,,0.0,False
PSID111,0,51,11,white,0,1,48.98167,3813.387,1525.014,,0.0,False
PSID123,0,25,12,white,1,0,21469.65,3405.194,7981.201,,0.0,False
PSID127,0,18,11,white,0,1,0.0,3226.161,15814.63,,0.0,False
PSID133,0,51,12,white,1,0,21001.38,3140.226,16015.6,,0.0,False
PSID136,0,20,11,hispan,0,1,2868.367,2968.355,7403.41,,0.0,False
PSID137,0,21,12,white,0,0,8128.998,2939.71,0.0,,0.0,False
PSID140,0,19,9,black,0,1,1079.556,2873.468,14344.29,,0.0,False
PSID141,0,42,6,hispan,1,1,2425.572,2832.29,1907.745,,0.0,False
PSID150,0,22,11,hispan,0,1,7341.373,2535.097,14187.65,,0.0,False
PSID155,0,35,8,white,1,1,2241.401,2399.032,9460.406,,0.0,False
PSID164,0,17,7,hispan,0,1,0.0,2082.145,6460.621,,0.0,False
PSID174,0,25,12,white,1,0,2721.422,1754.516,1037.364,,0.0,False
PSID178,0,22,12,white,0,0,10137.25,1679.323,25564.67,,0.0,False
PSID179,0,18,11,black,0,1,2068.986,1623.823,20243.38,,0.0,False
PSID183,0,17,10,white,0,1,568.1874,1525.355,6231.573,,0.0,False
PSID187,0,18,11,black,0,1,1191.234,1478.806,3683.972,,0.0,False
PSID194,0,28,10,white,1,1,7578.444,1383.919,2404.261,,0.0,False
PSID205,0,16,10,white,0,1,1026.656,1224.581,6847.785,,0.0,False
PSID214,0,20,11,white,1,1,2547.047,1099.258,0.0,,0.0,False
PSID216,0,32,6,hispan,1,1,979.6334,1036.597,0.0,,0.0,False
PSID221,0,19,12,white,0,0,815.055,964.9839,12059.73,,0.0,False
PSID226,0,39,10,black,0,1,844.444,889.7903,701.9201,,0.0,False
PSID238,0,52,8,black,1,1,5454.599,666.0,0.0,,0.0,False
PSID250,0,32,13,white,1,0,12553.02,524.5645,15353.58,,0.0,False
PSID253,0,21,9,black,0,1,1030.574,470.8548,1223.558,,0.0,False
PSID268,0,16,9,black,0,1,0.0,277.5,3983.951,,0.0,False
PSID276,0,18,10,white,1,1,0.0,211.2581,14053.18,,0.0,False
PSID279,0,26,7,white,1,1,1538.024,189.7742,650.1997,,0.0,False
PSID287,0,20,10,white,1,1,6563.544,134.2742,15363.92,,0.0,False
PSID293,0,31,12,black,1,0,0.0,42.96774,11023.84,,0.0,False
PSID302,0,30,10,white,1,1,14913.94,0.0,11563.21,,0.0,False
PSID320,0,23,8,white,1,1,4610.155,0.0,0.0,,0.0,False
PSID324,0,24,9,white,1,1,3438.513,0.0,818.6605,,0.0,False
PSID328,0,29,13,white,1,0,2780.2,0.0,14339.86,,0.0,False
PSID329,0,21,15,white,0,0,2629.336,0.0,1717.118,,0.0,False
PSID331,0,24,12,black,1,0,2355.039,0.0,2448.593,,0.0,False
PSID332,0,20,14,white,0,0,2210.053,0.0,2813.591,,0.0,False
PSID335,0,19,12,black,0,0,1681.051,0.0,0.0,,0.0,False
PSID338,0,26,5,white,1,1,1573.291,0.0,3700.227,,0.0,False
PSID345,0,17,9,black,0,1,1222.582,0.0,422.6298,,0.0,False
PSID351,0,17,10,white,0,1,646.558,0.0,9438.24,,0.0,False
PSID352,0,24,12,black,0,0,566.2281,0.0,2284.565,,0.0,False
PSID365,0,16,8,white,0,1,0.0,0.0,2559.422,,0.0,False
PSID367,0,18,10,black,0,1,0.0,0.0,2281.61,,0.0,False
PSID373,0,20,12,black,0,0,0.0,0.0,0.0,,0.0,False
PSID376,0,17,8,black,0,1,0.0,0.0,12760.17,,0.0,False
PSID388,0,19,11,black,0,1,0.0,0.0,16485.52,,0.0,False
PSID398,0,17,8,black,0,1,0.0,0.0,4520.366,,0.0,False
PSID399,0,27,14,black,0,0,0.0,0.0,10122.43,,0.0,False
PSID402,0,16,8,white,0,1,0.0,0.0,0.0,,0.0,False
PSID405,0,21,15,white,0,0,0.0,0.0,0.0,,0.0,False
PSID424,0,25,14,white,0,0,0.0,0.0,0.0,,0.0,False
PSID427,0,21,18,white,0,0,0.0,0.0,0.0,,0.0,False
NSW5,1,33,8,black,0,1,0.0,0.0,289.7899,,0.0,True
NSW8,1,32,11,black,0,1,0.0,0.0,8472.158,,0.0,True
NSW11,1,19,9,black,0,1,0.0,0.0,8173.908,,0.0,True
NSW13,1,18,8,black,0,1,0.0,0.0,0.0,,0.0,True
NSW15,1,17,7,black,0,1,0.0,0.0,3023.879,,0.0,True
NSW16,1,19,10,black,0,1,0.0,0.0,3228.503,,0.0,True
NSW17,1,27,13,black,0,0,0.0,0.0,14581.86,,0.0,True
NSW18,1,23,10,black,0,1,0.0,0.0,7693.4,,0.0,True
NSW21,1,23,11,black,0,1,0.0,0.0,0.0,,0.0,True
NSW22,1,41,14,white,0,0,0.0,0.0,5149.501,,0.0,True
NSW33,1,25,11,black,1,1,0.0,0.0,1574.424,,0.0,True
NSW35,1,25,12,black,0,0,0.0,0.0,3191.753,,0.0,True
NSW40,1,24,10,black,0,1,0.0,0.0,0.0,,0.0,True
NSW45,1,20,11,black,0,1,0.0,0.0,3972.54,,0.0,True
NSW47,1,17,8,black,0,1,0.0,0.0,0.0,,0.0,True
NSW48,1,17,9,black,0,1,0.0,0.0,0.0,,0.0,True
NSW55,1,30,11,black,1,1,0.0,0.0,590.7818,,0.0,True
NSW56,1,17,10,black,0,1,0.0,0.0,0.0,,0.0,True
NSW64,1,27,11,black,0,1,0.0,0.0,549.2984,,0.0,True
NSW65,1,29,4,black,0,1,0.0,0.0,762.9146,,0.0,True
